[2018-09-11 11:21:24,728] 0 [main]  INFO ContextLoader initWebApplicationContext.285- Root WebApplicationContext: initialization started
 [2018-09-11 11:21:25,905] 1177 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [systemProperties] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,906] 1178 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [systemEnvironment] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,906] 1178 [main]  DEBUG StandardServletEnvironment <init>.126- Initialized StandardServletEnvironment with PropertySources [servletConfigInitParams,servletContextInitParams,jndiProperties,systemProperties,systemEnvironment]
 [2018-09-11 11:21:25,912] 1184 [main]  DEBUG DefaultListableBeanFactory invokeInitMethods.1616- Invoking afterPropertiesSet() on bean with name '(inner bean)#c82d925'
 [2018-09-11 11:21:25,912] 1184 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#c82d925'
 [2018-09-11 11:21:25,913] 1185 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#324e8baa'
 [2018-09-11 11:21:25,914] 1186 [main]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'org.springframework.security.web.context.HttpSessionSecurityContextRepository#0'
 [2018-09-11 11:21:25,914] 1186 [main]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'org.springframework.security.web.authentication.session.CompositeSessionAuthenticationStrategy#0'
 [2018-09-11 11:21:25,917] 1189 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [servletConfigInitParams] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,917] 1189 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [servletContextInitParams] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,917] 1189 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [jndiProperties] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,918] 1190 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [systemProperties] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,918] 1190 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [systemEnvironment] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,918] 1190 [main]  DEBUG StandardServletEnvironment <init>.126- Initialized StandardServletEnvironment with PropertySources [servletConfigInitParams,servletContextInitParams,jndiProperties,systemProperties,systemEnvironment]
 [2018-09-11 11:21:25,921] 1193 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#1ad1be5d'
 [2018-09-11 11:21:25,922] 1194 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#1ad1be5d'
 [2018-09-11 11:21:25,922] 1194 [main]  DEBUG DefaultListableBeanFactory invokeInitMethods.1616- Invoking afterPropertiesSet() on bean with name '(inner bean)#324e8baa'
 [2018-09-11 11:21:25,922] 1194 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#324e8baa'
 [2018-09-11 11:21:25,923] 1195 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#47797401'
 [2018-09-11 11:21:25,924] 1196 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#4571cebe#1'
 [2018-09-11 11:21:25,925] 1197 [main]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'org.springframework.security.web.PortMapperImpl#0'
 [2018-09-11 11:21:25,925] 1197 [main]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'org.springframework.security.web.PortResolverImpl#0'
 [2018-09-11 11:21:25,925] 1197 [main]  DEBUG DefaultListableBeanFactory invokeInitMethods.1616- Invoking afterPropertiesSet() on bean with name '(inner bean)#4571cebe#1'
 [2018-09-11 11:21:25,925] 1197 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#4571cebe#1'
 [2018-09-11 11:21:25,926] 1198 [main]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'org.springframework.security.web.savedrequest.HttpSessionRequestCache#0'
 [2018-09-11 11:21:25,927] 1199 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [servletConfigInitParams] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,927] 1199 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [servletContextInitParams] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,928] 1200 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [jndiProperties] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,928] 1200 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [systemProperties] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,928] 1200 [main]  DEBUG StandardServletEnvironment addLast.109- Adding [systemEnvironment] PropertySource with lowest search precedence
 [2018-09-11 11:21:25,929] 1201 [main]  DEBUG StandardServletEnvironment <init>.126- Initialized StandardServletEnvironment with PropertySources [servletConfigInitParams,servletContextInitParams,jndiProperties,systemProperties,systemEnvironment]
 [2018-09-11 11:21:25,933] 1205 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#24615687'
 [2018-09-11 11:21:25,935] 1207 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#24615687'
 [2018-09-11 11:21:25,936] 1208 [main]  DEBUG DefaultListableBeanFactory invokeInitMethods.1616- Invoking afterPropertiesSet() on bean with name '(inner bean)#47797401'
 [2018-09-11 11:21:25,936] 1208 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#47797401'
 [2018-09-11 11:21:25,936] 1208 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0'
 [2018-09-11 11:21:25,937] 1209 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0'
 [2018-09-11 11:21:25,939] 1211 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0' to allow for resolving potential circular references
 [2018-09-11 11:21:25,946] 1218 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.security.access.vote.AffirmativeBased#0'
 [2018-09-11 11:21:25,947] 1219 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.security.access.vote.AffirmativeBased#0'
 [2018-09-11 11:21:25,947] 1219 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#6cc8adff'
 [2018-09-11 11:21:25,951] 1223 [main]  DEBUG DefaultListableBeanFactory getSingleton.221- Creating shared instance of singleton bean 'org.springframework.security.web.access.expression.DefaultWebSecurityExpressionHandler#0'
 [2018-09-11 11:21:25,952] 1224 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean 'org.springframework.security.web.access.expression.DefaultWebSecurityExpressionHandler#0'
 [2018-09-11 11:21:25,953] 1225 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.security.web.access.expression.DefaultWebSecurityExpressionHandler#0' to allow for resolving potential circular references
 [2018-09-11 11:21:25,959] 1231 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.security.web.access.expression.DefaultWebSecurityExpressionHandler#0'
 [2018-09-11 11:21:25,960] 1232 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#6cc8adff'
 [2018-09-11 11:21:25,962] 1234 [main]  DEBUG DefaultListableBeanFactory doCreateBean.523- Eagerly caching bean 'org.springframework.security.access.vote.AffirmativeBased#0' to allow for resolving potential circular references
 [2018-09-11 11:21:25,966] 1238 [main]  DEBUG DefaultListableBeanFactory invokeInitMethods.1616- Invoking afterPropertiesSet() on bean with name 'org.springframework.security.access.vote.AffirmativeBased#0'
 [2018-09-11 11:21:25,966] 1238 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean 'org.springframework.security.access.vote.AffirmativeBased#0'
 [2018-09-11 11:21:25,967] 1239 [main]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'org.springframework.security.authentication.ProviderManager#0'
 [2018-09-11 11:21:25,967] 1239 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#64f3991e'
 [2018-09-11 11:21:25,968] 1240 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#43b6cb1c'
 [2018-09-11 11:21:25,969] 1241 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#43b6cb1c'
 [2018-09-11 11:21:25,969] 1241 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#1cc93da4'
 [2018-09-11 11:21:25,971] 1243 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#1cc93da4'
 [2018-09-11 11:21:25,971] 1243 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#503a7990'
 [2018-09-11 11:21:25,972] 1244 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#503a7990'
 [2018-09-11 11:21:25,973] 1245 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#35329a05'
 [2018-09-11 11:21:25,974] 1246 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#35329a05'
 [2018-09-11 11:21:25,974] 1246 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#17136390'
 [2018-09-11 11:21:25,975] 1247 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#17136390'
 [2018-09-11 11:21:25,975] 1247 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#ca2cd5e'
 [2018-09-11 11:21:25,976] 1248 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#ca2cd5e'
 [2018-09-11 11:21:25,977] 1249 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#333e5fb6'
 [2018-09-11 11:21:25,977] 1249 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#333e5fb6'
 [2018-09-11 11:21:25,978] 1250 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#2804b13f'
 [2018-09-11 11:21:25,978] 1250 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#2804b13f'
 [2018-09-11 11:21:25,979] 1251 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#ac417a2'
 [2018-09-11 11:21:25,980] 1252 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#ac417a2'
 [2018-09-11 11:21:25,980] 1252 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#3451fc88'
 [2018-09-11 11:21:25,981] 1253 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#3451fc88'
 [2018-09-11 11:21:25,982] 1254 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#3041beb3'
 [2018-09-11 11:21:25,983] 1255 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#3041beb3'
 [2018-09-11 11:21:25,983] 1255 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#246de37e'
 [2018-09-11 11:21:25,984] 1256 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#246de37e'
 [2018-09-11 11:21:25,985] 1257 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#7b79ff1c'
 [2018-09-11 11:21:25,987] 1259 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#7b79ff1c'
 [2018-09-11 11:21:25,987] 1259 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#2335aef2'
 [2018-09-11 11:21:25,989] 1261 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#2335aef2'
 [2018-09-11 11:21:25,989] 1261 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#2f038d3c'
 [2018-09-11 11:21:25,990] 1262 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#2f038d3c'
 [2018-09-11 11:21:25,991] 1263 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#2f9addd4'
 [2018-09-11 11:21:25,992] 1264 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#2f9addd4'
 [2018-09-11 11:21:25,993] 1265 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#ff2266c'
 [2018-09-11 11:21:25,994] 1266 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#ff2266c'
 [2018-09-11 11:21:25,995] 1267 [main]  DEBUG DefaultListableBeanFactory createBean.450- Creating instance of bean '(inner bean)#7856f41a'
 [2018-09-11 11:21:25,996] 1268 [main]  DEBUG DefaultListableBeanFactory createBean.478- Finished creating instance of bean '(inner bean)#7856f41a'
 [2018-09-11 11:21:25,996] 1268 [main]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'org.springframework.security.web.access.expression.DefaultWebSecurityExpressionHandler#0'
 [2018-09-11 11:21:25,999] 1271 [main]  DEBUG ExpressionBasedFilterInvocationSecurityMetadataSource processMap.54- Adding web access control expression 'permitAll()', for Ant [pattern='/']
 [2018-09-11 11:21:26,018] 1290 [main]  DEBUG ExpressionBasedFilterInvocationSecurityMetadataSource processMap.54- Adding web access control expression 'permitAll()', for Ant [pattern='/login']
 [2018-09-11 11:21:26,019] 1291 [main]  DEBUG ExpressionBasedFilterInvocationSecurityMetadataSource processMap.54- Adding web access control expression 'permitAll()', for Ant [pattern='/logout']
